,<class 'torch.optim.adadelta.Adadelta'>,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.asgd.ASGD'>,<class 'torch.optim.nadam.NAdam'>,<class 'torch.optim.radam.RAdam'>,<class 'torch.optim.rmsprop.RMSprop'>,<class 'torch.optim.rprop.Rprop'>,<class 'torch.optim.sgd.SGD'>
0,8.35737133026123,8.535099029541016,11.0873441696167,9.964984893798828,7.513165473937988,11.197402000427246,14.173532485961914,12.281312942504883,10.357917785644531,11.408926963806152,13.25028133392334
1,5.014197826385498,5.489509105682373,5.181798934936523,6.3976311683654785,3.889580249786377,3.2917239665985107,5.556512355804443,4.3442230224609375,1.814822793006897,0.042555373162031174,3.7635338306427
2,4.8934149742126465,4.074495792388916,4.821663856506348,4.2060770988464355,4.690130233764648,2.28668212890625,2.407216787338257,6.05449914932251,2.0354636944830418e-06,4.422335147857666,1.3319538831710815
3,5.577053070068359,4.087427616119385,0.7811539173126221,1.3517255783081055,5.8196024894714355,1.0981773138046265,0.0011661495082080364,4.137335300445557,1.4582855328626465e-05,0.0034922079648822546,0.6761247515678406
4,5.834031105041504,5.141043186187744,7.077985355863348e-05,1.5873954907874577e-05,3.2461109161376953,0.47008123993873596,7.209600880742073e-06,4.43439245223999,8.853385224938393e-08,9.9917631149292,0.41803303360939026
5,4.675650119781494,5.817681789398193,3.443013338255696e-05,0.0003513282863423228,1.9297428131103516,0.1801941841840744,9.665745892561972e-06,4.6561737060546875,1.839476499299053e-05,15.228131294250488,0.12700806558132172
6,4.980111122131348,2.9825150966644287,0.00034283578861504793,2.910856892412994e-06,0.2325877994298935,0.07693132758140564,1.0954920526273781e-06,5.942506790161133,1.96888177015353e-05,5.93988561630249,0.00178016338031739
7,4.040444374084473,5.407343864440918,2.4097698769764975e-06,2.199769915023353e-05,2.168879291275516e-06,1.8300812371307984e-05,7.377006113529205e-06,6.2157697677612305,4.651503331842832e-06,23.742612838745117,7.147154974518344e-05
8,5.918440818786621,5.062353134155273,3.814586307271384e-05,8.470286047668196e-06,0.00026478018844500184,0.00015672242443542928,1.9454660105111543e-07,2.7755086421966553,2.3911758262329386e-07,7.885066509246826,0.00027180949109606445
9,5.654691219329834,4.026815414428711,3.9942395233083516e-05,7.502586640839581e-07,4.826799795409897e-07,0.0010079240892082453,9.964514902094379e-06,4.377816200256348,7.335018744925037e-05,19.510337829589844,1.5673211237299256e-05
10,3.2426507472991943,3.0082802772521973,8.83669126778841e-05,6.395364380296087e-06,4.251200152793899e-06,5.4848969739396125e-06,3.6644021292886464e-06,4.3883819580078125,9.807095011638012e-06,11.183443069458008,8.833532774588093e-06
11,5.4692702293396,1.6112473011016846,1.204899490403477e-06,0.0001220705744344741,2.0477295947785024e-07,0.00014784972881898284,8.061964035732672e-05,4.481499671936035,1.4479246601695195e-07,13.623492240905762,6.672027666354552e-06
12,5.13886833190918,1.9129844903945923,0.00012431990762706846,5.772218173660804e-06,4.627880116458982e-06,1.2771351975970902e-08,1.0329040378564969e-07,4.7632880210876465,1.2201543540868443e-05,10.3994140625,6.72385931466124e-06
13,5.356226444244385,1.0908422470092773,6.61181184113957e-06,0.00100329692941159,3.5672233934747055e-05,1.663698867560015e-08,8.726768282940611e-05,3.5808327198028564,2.2737367544323206e-09,23.813302993774414,7.421030022669584e-05
14,4.188109874725342,0.5588748455047607,5.663589763571508e-05,2.3246700493473327e-06,3.8128348478494445e-08,1.8722017784966738e-06,3.6442452255869284e-07,3.5431740283966064,1.5139812603592873e-07,7.875464916229248,4.067412646691082e-06
15,5.7407708168029785,0.18694418668746948,3.0429464459302835e-05,0.0001439276384189725,1.3169417798053473e-05,4.5736726406175876e-08,1.9610610252129845e-05,2.246955633163452,1.8333463231101632e-05,18.623266220092773,5.135520041221753e-06
16,4.295429229736328,5.3187646699370816e-05,2.5342121716676047e-06,4.633321566416271e-07,4.858408829022665e-06,4.3423504394013435e-05,2.2687372620566748e-05,2.3902573585510254,1.1054964943468804e-08,12.676847457885742,0.00012856096145696938
17,5.803844451904297,2.1340689272619784e-05,2.852175384759903e-07,6.419687269954011e-05,8.637904829811305e-05,2.6447247591931955e-07,6.597409810638055e-05,1.5686261653900146,3.371121465534088e-06,16.21639060974121,8.412490615228307e-07
18,5.9918036460876465,6.707083457513363e-07,1.010802407108713e-05,1.466924004489556e-08,2.48360834120831e-08,1.0714156815083697e-05,1.8165115989177139e-06,1.8829578161239624,2.352378942305222e-06,8.694018363952637,1.0704794476623647e-05
19,4.667940616607666,6.284905339271063e-06,0.0004026548413094133,4.8792844609124586e-05,4.237446773913689e-06,6.251478225749452e-06,4.351781899458729e-05,1.1030607223510742,3.27982047565456e-06,19.672870635986328,1.0058057341666427e-05
20,5.913609504699707,1.5643603319404065e-06,2.871937795134727e-06,2.1492612631845986e-06,3.5386221952649066e-08,7.244211246870691e-06,6.0878799558850005e-05,0.8586944937705994,4.462185643205885e-06,8.941401481628418,1.8853650544770062e-05
21,4.784024715423584,1.7388407513863058e-07,1.3134832443029154e-05,6.217289774212986e-05,1.2402233551256359e-06,1.5515039194724523e-05,0.0001971749879885465,0.26669594645500183,3.2187942906602984e-06,21.95989990234375,1.6869395039975643e-05
22,4.300088882446289,5.229077260082704e-07,0.00010258164547849447,0.00022252803319133818,0.00014894179184921086,3.807520988630131e-05,7.760028893244453e-06,0.013883917592465878,3.581808869057568e-06,7.6532440185546875,2.1801297407364473e-06
23,6.117686748504639,1.5801841072971e-05,6.551787237185636e-07,3.2082149118650705e-05,3.233652751077898e-05,7.311102763196686e-06,2.2589811123907566e-06,0.011965498328208923,3.9587584410583077e-07,18.62928009033203,1.757981772243511e-05
24,4.993368148803711,5.170157237444073e-06,4.4013078877469525e-05,1.3916805983171798e-06,4.088817604497308e-07,4.572824400383979e-05,1.0661155101843178e-05,3.0619146855315194e-05,7.44487465453858e-07,8.068477630615234,0.00015928175707813352
25,4.338847637176514,1.4279148672358133e-06,1.289571537199663e-05,1.9034214346902445e-05,5.716219220630592e-06,9.259392390958965e-05,0.00019791889644693583,1.3972094166092575e-05,1.6587822528890683e-06,28.944751739501953,2.091112492053071e-07
26,6.2435126304626465,1.1141310096718371e-11,2.504694293747889e-06,2.0600282368832268e-06,3.606920290621929e-05,1.2514001355157234e-06,1.2546026937343413e-06,0.00026156994863413274,2.4746681447140872e-05,5.043542861938477,1.772437826730311e-06
27,6.280759334564209,3.1125182431424037e-07,8.789654202701058e-06,9.657262125983834e-05,5.119659545016475e-05,7.17459261068143e-05,5.0937629566760734e-05,2.5418084987904876e-06,1.153790708485758e-05,19.832313537597656,0.0004927177797071636
28,3.9699459075927734,1.8476659533916973e-05,3.849233962682774e-06,0.0006688789580948651,9.865491392702097e-07,1.934964046768073e-07,9.931909153237939e-05,4.508561687543988e-05,6.17150476500683e-07,13.3311767578125,1.052613151841797e-05
29,5.09832763671875,5.271482450552867e-08,9.89839645626489e-06,0.00015742761024739593,5.20491084898822e-06,8.139213605318218e-07,1.3255453268357087e-06,2.855231832654681e-05,2.2060362425690982e-09,16.397207260131836,0.000278867082670331
30,6.012909889221191,6.679420039290562e-06,2.691522240638733e-07,4.944975444232114e-06,0.00010075463069370016,1.197771962324623e-05,1.1510792319313623e-10,1.6011033949325792e-05,5.328158295014873e-05,9.300457954406738,1.8622471543494612e-05
31,6.080373287200928,1.7146670870715752e-05,3.4185643471573712e-06,4.151869870838709e-05,2.8194190235808492e-05,4.170941247139126e-05,1.8897158952313475e-05,5.779366983915679e-05,1.6231206245720387e-05,17.33188819885254,8.177268682629801e-06
32,4.361906051635742,3.007016857736744e-09,1.9265830530912353e-07,4.297534360375721e-06,1.5099725487743854e-06,8.882021938916296e-05,1.6133379176608287e-05,2.667235321496264e-08,3.876088885590434e-05,13.034564018249512,0.00024688264238648117
33,5.123202800750732,1.5318451914936304e-05,0.00016115885227918625,1.5471123333554715e-06,8.478220365759626e-07,6.973669223953038e-05,4.760770480061183e-07,7.74824911786709e-07,4.747619186673546e-09,21.377853393554688,1.1357214134477545e-05
34,5.361495018005371,4.088817604497308e-07,0.0004796908178832382,1.203389388138021e-07,2.6398227419122122e-05,1.2164926374680363e-05,3.4755459637381136e-05,2.1085929802211467e-07,5.180914968150319e-07,12.690191268920898,2.90076570763631e-07
35,4.685589790344238,9.579954166838434e-06,5.383643656386994e-05,8.162891026586294e-05,3.3483972856629407e-06,4.8092577344505116e-05,1.3810131349600852e-06,1.0716669294197345e-06,5.4325355449691415e-06,23.23714256286621,1.3138288522895891e-05
36,5.132699966430664,4.122426560115855e-07,0.0005122129223309457,2.80980602838099e-05,4.6556181132473284e-08,6.881987064843997e-05,2.2119279492471833e-06,1.1778868611145299e-05,9.240608278560103e-08,11.169336318969727,9.79174510575831e-05
37,5.789107322692871,3.061123061343096e-05,1.4595602806366514e-05,1.0825260687852278e-05,0.00018457412079442292,1.7705336858853116e-06,5.386793054640293e-05,6.459436008299235e-08,2.1359994661906967e-08,19.154706954956055,5.7882675719156396e-06
38,5.0721025466918945,2.0151060198259074e-06,3.1111885618884116e-05,3.1885283533483744e-05,2.98124223263585e-06,1.4921671208867338e-05,9.865491392702097e-07,1.9427328879828565e-05,2.2062579319026554e-08,12.165037155151367,3.476108759059571e-05
39,5.592870235443115,1.7979218682739884e-06,7.602039113407955e-05,1.21965458674822e-05,7.361472853517625e-08,0.00018907772027887404,4.197467569611035e-05,8.361006621271372e-06,0.0001335280539933592,17.156583786010742,8.079387043835595e-06
40,5.621577739715576,4.3583904130173323e-07,3.295224087196402e-05,2.9230729978735326e-06,1.2040512046951335e-05,3.622113945311867e-05,8.03971488494426e-05,2.721290002227761e-07,8.025611896300688e-05,7.58822774887085,0.00021301493688952178
41,5.401688575744629,1.9205184798920527e-05,0.000629674585070461,7.068184004310751e-06,0.0005267213564366102,5.246331511443714e-07,7.9612378613092e-05,1.5064588296809234e-06,1.8417267710901797e-11,17.764524459838867,0.00022421703033614904
42,5.297337532043457,2.930414666479919e-08,9.93894263956463e-06,5.919789145991672e-06,0.0001359301240881905,9.713243343867362e-06,0.00018793201888911426,1.0024814400821924e-07,2.266871661049663e-06,11.687257766723633,2.4953484171419404e-05
43,5.76989221572876,8.998695193440653e-06,0.0001345382770523429,6.675488839391619e-05,1.2214872185722925e-05,1.5004673514340539e-05,1.519949819339672e-06,2.4971532184281386e-06,1.264234924747143e-06,20.938385009765625,2.11911610676907e-05
44,5.138593673706055,2.1991809262544848e-08,8.634803089080378e-05,5.856151119587594e-08,4.4222117139725015e-05,0.0001538583601359278,2.559323775130906e-08,4.77781577501446e-06,1.6855688045325223e-07,8.399438858032227,0.00010410372487967834
45,6.294563293457031,5.1907786655647215e-06,8.411615272052586e-05,2.2302905563265085e-05,2.2933329091756605e-05,3.7534778130066115e-06,3.0084734135016333e-06,5.469273673952557e-06,1.9406315914238803e-05,27.22943687438965,4.048201844852883e-06
46,3.3581740856170654,2.2846637875773013e-05,3.359749825904146e-06,4.204139258945361e-06,4.579793312586844e-06,1.2132886695326306e-06,0.00018129144154954702,1.2266588100828812e-07,4.369998350739479e-06,11.299077987670898,3.4548072562756715e-06
47,5.053377151489258,0.00021190983534324914,1.4210854715202004e-10,3.4758275432977825e-05,6.928166840225458e-08,3.30535949615296e-05,3.4192718885606155e-05,2.0477295947785024e-07,2.9845364224456716e-06,15.411674499511719,7.33562046661973e-06
48,5.067714691162109,1.3263025721244048e-05,2.7551691346161533e-06,3.6791589081985876e-05,7.143177072066464e-08,1.5548324654446333e-06,5.4481063216371695e-08,2.6791673235493363e-07,8.644998160889372e-05,16.456775665283203,9.1911519120913e-05
49,5.488264560699463,8.85906229086686e-06,5.875464239579742e-07,0.00010980388469761238,7.419798203045502e-05,6.868148921057582e-05,8.599840839451645e-10,6.757945811841637e-07,2.7312489692121744e-07,23.344757080078125,1.2456031072360929e-05
50,4.3779215812683105,4.111770522285951e-06,6.1257401284819935e-06,3.467960141279036e-07,2.844286609615665e-05,2.2737367544323206e-11,0.00022066831297706813,1.4959426835048362e-06,9.60671968641691e-07,11.055761337280273,6.544069765368477e-05
51,6.078092575073242,8.868993859323382e-07,2.651595241331961e-05,8.09294760983903e-06,2.1281255612848327e-05,6.539668447658187e-06,6.150919216452166e-05,1.6945932657108642e-08,1.4628840290242806e-06,22.560298919677734,5.278053777146852e-06
52,5.39261531829834,5.163767582416767e-07,0.00016288869665004313,2.0380311980261467e-05,1.722574234008789e-05,6.30141730653122e-05,3.370246304257307e-10,4.443800207809545e-07,3.902743628714234e-06,7.606211185455322,7.889409971539862e-06
53,4.578292369842529,9.784707799553871e-08,6.397927791113034e-05,2.2782865016779397e-07,1.3294304153532721e-05,1.3358709338717745e-07,2.525930540286936e-07,3.5186894820071757e-07,2.453640490784892e-08,20.731962203979492,1.29226827993989e-06
54,4.366670608520508,2.857015897461679e-05,1.8158689272240736e-06,3.49658944287512e-06,5.591500666923821e-06,2.8141044822405092e-05,2.592998953332426e-06,0.0001476294855820015,5.8112345868721604e-06,11.400667190551758,3.2815482882142533e-06
55,5.2961039543151855,9.297225915361196e-06,0.0003759392420761287,2.0752249838551506e-05,2.174793007725384e-05,4.759073135573999e-08,5.718499096474261e-08,4.467223334359005e-06,1.0966920171995298e-07,18.15182876586914,3.167668864989537e-06
56,4.793004512786865,6.931522875675e-07,0.0001915906905196607,6.472773293353384e-06,0.00022776532568968832,1.6187053915928118e-05,5.249609102975228e-08,2.3283064365386963e-08,1.7121012206189334e-05,9.438028335571289,4.231559614709113e-06
57,5.431798934936523,2.2044687284505926e-05,8.955875091487542e-05,5.884239362785593e-05,1.0888106771744788e-05,7.359132723649964e-05,9.17983015824575e-06,1.4427681662709801e-06,1.7505919458926655e-05,22.755725860595703,6.239492358872667e-05
58,4.829616069793701,1.849435648182407e-06,2.13362854992738e-05,4.347101821622346e-06,4.68550297227921e-06,6.616717200813582e-06,9.402180012330064e-07,1.6037756722653285e-05,6.943438393136603e-07,7.443974494934082,1.9966964828199707e-05
59,5.259593963623047,9.846555713011185e-07,3.0240369596867822e-05,3.3372370467077417e-07,6.522871990455315e-05,3.157907121931203e-05,6.621445436394424e-07,2.565145041444339e-05,7.131441179808462e-07,17.539655685424805,4.159247453117132e-07
60,4.713926315307617,1.0234243745799176e-05,2.8359005227684975e-05,2.7205440346733667e-05,5.547613454837119e-06,2.8090477144360193e-07,1.4860948795103468e-05,9.732572834764142e-06,7.083404398144921e-06,13.227357864379883,4.773939963342855e-07
61,4.663187503814697,5.828044322697679e-07,4.946035915054381e-06,3.2741809263825417e-07,9.303042133979034e-06,3.745167532542837e-06,3.4148123972954636e-07,9.645002137403935e-06,1.9254230210208334e-06,27.195667266845703,9.210193638864439e-06
62,5.274750709533691,4.0099257603287697e-07,4.2797339119715616e-05,7.773452921355783e-07,0.00012137614976381883,2.421584213152528e-07,2.2675894797430374e-06,6.129281246103346e-06,2.6865768631978426e-07,6.585870265960693,8.223317854572088e-05
63,4.746757507324219,2.6263651307090186e-05,0.0005735731101594865,7.900513446656987e-05,2.060913175228052e-05,6.625306468777126e-06,1.3140415831003338e-06,1.6497397155035287e-05,3.462346285232343e-07,16.879873275756836,6.609034608118236e-05
64,4.949523448944092,5.5712239372951444e-06,4.611481926986016e-06,5.8919772527588066e-06,3.0148663427098654e-05,1.0471276254975237e-06,2.8646695682255086e-06,2.750221210590098e-05,1.3700721865461674e-05,8.878053665161133,7.3149712989106774e-06
65,5.250494003295898,3.731113338290015e-07,9.730031160870567e-05,2.9059776807116577e-08,0.0002548807533457875,5.722955620512948e-07,1.0521491276449524e-05,1.0315716281183995e-08,9.36984179134015e-07,24.536006927490234,5.139126369613223e-05
66,5.051673889160156,8.396753401029855e-05,9.566102380631492e-05,8.709257599548437e-06,1.952412821992766e-05,2.292191311425995e-05,8.57050054037245e-06,7.161030225688592e-06,1.1780504792113788e-05,11.42650032043457,4.498961425269954e-05
67,5.451353549957275,1.736455669743009e-05,8.930167496146169e-06,4.47564389105537e-07,4.448569598025642e-05,4.4119642552686855e-06,4.888936018687673e-06,3.1557990496366983e-06,2.97959559247829e-06,20.144351959228516,1.6945932657108642e-08
68,4.7024149894714355,2.0069915080966894e-06,1.7985612430493347e-06,4.3133654799021315e-06,6.691749376841472e-08,1.891166903078556e-07,3.8361476981663145e-06,7.8172515713959e-06,7.45804572943598e-05,10.92984390258789,2.509421574359294e-05
69,3.401010274887085,1.8727565475273877e-05,6.353229309752351e-06,1.996057471842505e-05,7.362815495071118e-07,8.561847835153458e-07,5.259446425043279e-06,4.331209765950916e-06,1.1014892606908688e-06,17.15321159362793,7.829468813724816e-05
70,5.388877868652344,1.9706785678863525e-06,0.000244848954025656,3.830546120298095e-06,2.6434985556988977e-05,2.481354385963641e-06,0.00010501550423214212,1.9907349269487895e-05,1.8761184037430212e-06,7.774473667144775,3.632740117609501e-05
71,4.675783157348633,3.562882284313673e-06,1.5607207615175867e-07,2.9960801839479245e-06,1.2222340046719182e-06,0.00027372315526008606,0.0003435601538512856,4.8023164708865806e-05,1.4022045434103347e-05,19.90489959716797,2.3848842829465866e-05
72,4.9762773513793945,9.836982826527674e-06,1.091503008865402e-06,1.951780723175034e-05,1.981172499654349e-05,0.00026004519895650446,3.261370147811249e-05,4.584762791637331e-09,7.40033669899276e-08,11.664294242858887,1.8235592506243847e-05
73,4.043600082397461,1.408607545272389e-06,0.00035150707117281854,2.4190037947846577e-05,2.3487236830987968e-06,5.187781061977148e-05,2.049092472589109e-06,6.4630717133695725e-06,2.675028554222081e-08,16.696279525756836,4.425065708346665e-05
74,4.768650054931641,1.8437737026033574e-07,9.294318260799628e-06,1.4694142919324804e-05,3.6698809253721265e-06,1.508049899712205e-05,8.95440734893782e-06,4.433022695593536e-06,3.3066455671360018e-06,6.8089280128479,8.754346936257207e-08
75,5.261868476867676,1.3928059843237861e-06,0.00013042210775893182,3.504561027511954e-05,3.4111908462364227e-05,8.021768007893115e-05,6.171129643917084e-05,1.1366859325789846e-05,1.0024814400821924e-07,16.997638702392578,0.00010521106742089614
76,4.6705546379089355,8.023476993912482e-07,1.573556801304221e-05,8.857643479132093e-06,2.4901106598917977e-07,2.1574824131675996e-05,1.556021743454039e-06,1.2306832104513887e-06,2.407525698799873e-07,16.771554946899414,7.366907084360719e-11
77,5.363653659820557,4.2956580159625446e-07,0.00027887505711987615,0.00012284624972380698,1.2033893654006533e-05,9.96472590486519e-05,1.0751250556495506e-06,4.293581241654465e-06,1.0731332622526679e-07,18.369556427001953,2.5056011509150267e-05
78,5.619704723358154,2.049092472589109e-06,2.3942504867591197e-08,2.2483422071672976e-05,1.9907349269487895e-05,0.00012156533921370283,6.085275890654884e-05,4.5278984543983825e-06,3.4150391456932994e-06,7.089231967926025,3.1552281143376604e-07
79,4.962947368621826,7.407891189359361e-09,4.76834065921139e-05,2.6594534574542195e-06,0.00012483082537073642,4.4833632273366675e-06,2.687812775548082e-05,0.00024060702708084136,4.6430636757577304e-07,16.148313522338867,2.056369703495875e-05
80,3.297348737716675,1.6655445733704255e-06,4.112329406780191e-05,3.2119539810082642e-06,4.9467985263618175e-09,8.825031727610622e-08,6.0040861171728466e-09,4.766365236719139e-05,1.2185466857772553e-08,11.29749584197998,0.00014229619409888983
81,4.044265270233154,1.1403608368709683e-06,1.9036502862945781e-06,9.969031452783383e-06,1.6318703046636074e-06,1.2764202438120265e-05,1.9593153410824016e-06,5.735616468882654e-06,1.824875994316244e-06,13.079825401306152,3.859531716443598e-06
82,4.417248725891113,2.078548277495429e-06,1.211188646266237e-06,9.683051757747307e-05,5.380145739763975e-05,1.1783531590481289e-06,1.9952052753069438e-05,6.018874501023674e-07,4.8741867431090213e-08,10.640716552734375,5.9826754295499995e-05
83,4.222903728485107,7.425960211548954e-05,1.0990620467055123e-05,8.551261271350086e-05,4.7279267164412886e-05,2.661180405993946e-05,1.5173226529441308e-05,1.5034241187095176e-05,7.083201580826426e-07,16.22959327697754,3.3015226108545903e-07
84,4.395568370819092,1.0776680028357077e-05,4.1371349652763456e-05,3.1333034712588415e-05,0.0001950381847564131,0.00014624805771745741,9.94617039395962e-07,4.776575951837003e-05,9.453107736590027e-07,14.594943046569824,5.0374259444652125e-05
85,4.3215227127075195,3.3877768146339804e-08,0.0002038254024228081,1.1495449143694714e-06,1.2847815924033057e-05,3.0010346563358326e-06,6.0744929214706644e-05,8.502234777552076e-06,2.4159560780390166e-05,17.48526954650879,4.1838856645881606e-07
86,4.4713029861450195,9.784707799553871e-06,0.00014992686919867992,6.93628826411441e-05,4.071260264026932e-06,0.00010913037840509787,0.00016158893413376063,7.257630204549059e-05,3.450377334957011e-06,5.859317779541016,5.896608399780234e-06
87,3.7041690349578857,8.262028131866828e-06,2.143992969649844e-05,3.300579010101501e-08,2.6205036192550324e-05,3.7398567087620904e-07,1.4040836049389327e-08,1.582903109920153e-06,1.4343483599077445e-05,18.851266860961914,2.062861739204891e-07
88,4.347569465637207,1.1189109727638424e-07,1.9856321159750223e-05,6.417089025489986e-06,4.6525319703505374e-06,9.388313628733158e-07,1.8152201164411963e-07,3.4502918424550444e-05,2.195746128563769e-05,6.258936882019043,7.72853527450934e-05
89,3.5758025646209717,1.9746971702261362e-06,1.5720439705546596e-07,1.064559182850644e-05,1.1619034012255725e-05,3.5971665965917055e-06,1.6362104361178353e-05,8.924467692850158e-06,9.010142321130843e-08,23.312421798706055,1.1055529284931254e-05
90,3.525416612625122,1.1690662176988553e-05,1.973751022887882e-05,1.7383229078404838e-08,3.446092159720138e-05,3.1846655019762693e-06,1.63023651111871e-05,4.7017329052323475e-07,1.1227423783566337e-05,15.248054504394531,4.479473136598244e-05
91,3.8679559230804443,5.6843418860808015e-06,3.796935925493017e-05,1.3877456694899593e-06,3.432668745517731e-05,1.7533862774143927e-05,3.2138890674104914e-05,1.4562831893272232e-05,6.633900284214178e-06,20.881071090698242,2.48107680818066e-05
92,3.718235731124878,3.6384903978614602e-09,0.0006044343463145196,5.725343271478778e-06,6.093089268688345e-07,1.224155039381003e-05,1.4533731700794306e-05,1.981172499654349e-05,7.1827394094725605e-06,6.801845073699951,9.817550562729593e-06
93,3.37119460105896,7.75664545926702e-07,1.1419971997383982e-05,9.256559678760823e-06,1.1256201105425134e-05,7.055512014630949e-06,2.582077831903007e-05,8.229804961956688e-07,5.165821676200721e-06,21.99538230895996,7.597051444463432e-05
94,4.457698345184326,2.0823995328100864e-07,0.0005165063193999231,6.762650446034968e-05,3.2769105018815026e-05,6.262867100303993e-05,0.00011572778748814017,2.6836141842068173e-06,4.856661689700559e-05,13.42796802520752,7.878912811065675e-07
95,4.177310943603516,3.6936696687916992e-06,1.141379470936954e-06,1.0074984402308473e-08,1.4643007489212323e-05,7.790278573338583e-07,1.668190634518396e-05,5.343135126167908e-05,2.5615236154408194e-05,22.204381942749023,3.696243311424041e-07
96,3.318357467651367,7.614517016918398e-07,0.000151167216245085,0.00011986790195805952,7.256818435052992e-07,2.236818545497954e-06,4.19005658613969e-07,1.4116839338385034e-05,1.244761824636953e-05,7.514256954193115,2.0358789697638713e-05
97,4.29310941696167,1.2535347195807844e-06,2.6695503038354218e-05,0.000583874003496021,2.3818579109047278e-07,7.980747795954812e-06,1.4188126442604698e-06,1.4442980500462e-07,1.0318315617041662e-05,17.467941284179688,1.8474908074495033e-06
98,3.211881399154663,7.145726613089209e-06,0.00011272107076365501,1.4536708476953208e-06,2.6284396881237626e-08,8.402421372011304e-06,0.00015464008902199566,3.09923109398369e-07,3.3676064958854113e-07,16.775699615478516,8.74165471032029e-06
99,3.475206136703491,3.244236665977951e-07,1.6456751836813055e-05,6.944232154637575e-05,6.66710184304975e-06,6.736403156537563e-05,2.748720930867421e-07,1.5225278730213176e-05,1.0888106771744788e-07,19.23612403869629,9.853440133156255e-06
100,3.2671539783477783,7.559437563031679e-06,4.415238379351649e-07,3.147197844555194e-07,1.171513031295035e-05,1.1429083315306343e-06,2.9771267691103276e-06,0.00022420989989768714,1.4813977031735703e-06,12.11999797821045,1.905085809994489e-05
